,File_path,Emotion
4225,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TAI_NEU_XX.wav,neutral
4226,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TAI_SAD_XX.wav,sad
4227,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_ANG_XX.wav,angry
4228,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_DIS_XX.wav,disgust
4229,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_FEA_XX.wav,fear
4230,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_HAP_XX.wav,happy
4231,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_NEU_XX.wav,neutral
4232,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TIE_SAD_XX.wav,sad
4233,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_ANG_XX.wav,angry
4234,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_DIS_XX.wav,disgust
4235,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_FEA_XX.wav,fear
4236,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_HAP_XX.wav,happy
4237,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_NEU_XX.wav,neutral
4238,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_TSI_SAD_XX.wav,sad
4239,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_ANG_XX.wav,angry
4240,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_DIS_XX.wav,disgust
4241,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_FEA_XX.wav,fear
4242,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_HAP_XX.wav,happy
4243,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_NEU_XX.wav,neutral
4244,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1052_WSI_SAD_XX.wav,sad
4245,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_ANG_XX.wav,angry
4246,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_DIS_XX.wav,disgust
4247,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_FEA_XX.wav,fear
4248,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_HAP_XX.wav,happy
4249,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_NEU_XX.wav,neutral
4250,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_DFA_SAD_XX.wav,sad
4251,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_ANG_HI.wav,angry
4252,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_ANG_LO.wav,angry
4253,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_ANG_MD.wav,angry
4254,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_DIS_HI.wav,disgust
4255,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_DIS_LO.wav,disgust
4256,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_DIS_MD.wav,disgust
4257,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_FEA_HI.wav,fear
4258,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_FEA_LO.wav,fear
4259,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_FEA_MD.wav,fear
4260,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_HAP_HI.wav,happy
4261,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_HAP_LO.wav,happy
4262,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_HAP_MD.wav,happy
4263,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_NEU_XX.wav,neutral
4264,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_SAD_HI.wav,sad
4265,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_SAD_LO.wav,sad
4266,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IEO_SAD_MD.wav,sad
4267,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_ANG_XX.wav,angry
4268,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_DIS_XX.wav,disgust
4269,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_FEA_XX.wav,fear
4270,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_HAP_XX.wav,happy
4271,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_NEU_XX.wav,neutral
4272,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IOM_SAD_XX.wav,sad
4273,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_ANG_XX.wav,angry
4274,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_DIS_XX.wav,disgust
4275,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_FEA_XX.wav,fear
4276,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_HAP_XX.wav,happy
4277,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_NEU_XX.wav,neutral
4278,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITH_SAD_XX.wav,sad
4279,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_ANG_XX.wav,angry
4280,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_DIS_XX.wav,disgust
4281,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_FEA_XX.wav,fear
4282,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_HAP_XX.wav,happy
4283,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_NEU_XX.wav,neutral
4284,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_ITS_SAD_XX.wav,sad
4285,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_ANG_XX.wav,angry
4286,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_DIS_XX.wav,disgust
4287,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_FEA_XX.wav,fear
4288,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_HAP_XX.wav,happy
4289,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_NEU_XX.wav,neutral
4290,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWL_SAD_XX.wav,sad
4291,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_ANG_XX.wav,angry
4292,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_DIS_XX.wav,disgust
4293,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_FEA_XX.wav,fear
4294,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_HAP_XX.wav,happy
4295,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_NEU_XX.wav,neutral
4296,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_IWW_SAD_XX.wav,sad
4297,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_ANG_XX.wav,angry
4298,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_DIS_XX.wav,disgust
4299,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_FEA_XX.wav,fear
4300,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_HAP_XX.wav,happy
4301,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_NEU_XX.wav,neutral
4302,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_MTI_SAD_XX.wav,sad
4303,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_ANG_XX.wav,angry
4304,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_DIS_XX.wav,disgust
4305,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_FEA_XX.wav,fear
4306,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_HAP_XX.wav,happy
4307,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_NEU_XX.wav,neutral
4308,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TAI_SAD_XX.wav,sad
4309,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_ANG_XX.wav,angry
4310,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_DIS_XX.wav,disgust
4311,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_FEA_XX.wav,fear
4312,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_HAP_XX.wav,happy
4313,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_NEU_XX.wav,neutral
4314,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TIE_SAD_XX.wav,sad
4315,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_ANG_XX.wav,angry
4316,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_DIS_XX.wav,disgust
4317,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_FEA_XX.wav,fear
4318,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_HAP_XX.wav,happy
4319,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_NEU_XX.wav,neutral
4320,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_TSI_SAD_XX.wav,sad
4321,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_ANG_XX.wav,angry
4322,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_DIS_XX.wav,disgust
4323,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_FEA_XX.wav,fear
4324,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_HAP_XX.wav,happy
4325,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_NEU_XX.wav,neutral
4326,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1053_WSI_SAD_XX.wav,sad
4327,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_ANG_XX.wav,angry
4328,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_DIS_XX.wav,disgust
4329,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_FEA_XX.wav,fear
4330,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_HAP_XX.wav,happy
4331,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_NEU_XX.wav,neutral
4332,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_DFA_SAD_XX.wav,sad
4333,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_ANG_HI.wav,angry
4334,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_ANG_LO.wav,angry
4335,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_ANG_MD.wav,angry
4336,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_DIS_HI.wav,disgust
4337,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_DIS_LO.wav,disgust
4338,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_DIS_MD.wav,disgust
4339,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_FEA_HI.wav,fear
4340,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_FEA_LO.wav,fear
4341,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_FEA_MD.wav,fear
4342,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_HAP_HI.wav,happy
4343,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_HAP_LO.wav,happy
4344,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_HAP_MD.wav,happy
4345,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_NEU_XX.wav,neutral
4346,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_SAD_HI.wav,sad
4347,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_SAD_LO.wav,sad
4348,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IEO_SAD_MD.wav,sad
4349,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_ANG_XX.wav,angry
4350,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_DIS_XX.wav,disgust
4351,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_FEA_XX.wav,fear
4352,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_HAP_XX.wav,happy
4353,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_NEU_XX.wav,neutral
4354,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IOM_SAD_XX.wav,sad
4355,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_ANG_XX.wav,angry
4356,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_DIS_XX.wav,disgust
4357,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_FEA_XX.wav,fear
4358,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_HAP_XX.wav,happy
4359,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_NEU_XX.wav,neutral
4360,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITH_SAD_XX.wav,sad
4361,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_ANG_XX.wav,angry
4362,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_DIS_XX.wav,disgust
4363,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_FEA_XX.wav,fear
4364,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_HAP_XX.wav,happy
4365,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_NEU_XX.wav,neutral
4366,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_ITS_SAD_XX.wav,sad
4367,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_ANG_XX.wav,angry
4368,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_DIS_XX.wav,disgust
4369,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_FEA_XX.wav,fear
4370,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_HAP_XX.wav,happy
4371,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_NEU_XX.wav,neutral
4372,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWL_SAD_XX.wav,sad
4373,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_ANG_XX.wav,angry
4374,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_DIS_XX.wav,disgust
4375,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_FEA_XX.wav,fear
4376,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_HAP_XX.wav,happy
4377,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_NEU_XX.wav,neutral
4378,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_IWW_SAD_XX.wav,sad
4379,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_ANG_XX.wav,angry
4380,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_DIS_XX.wav,disgust
4381,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_FEA_XX.wav,fear
4382,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_HAP_XX.wav,happy
4383,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_NEU_XX.wav,neutral
4384,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_MTI_SAD_XX.wav,sad
4385,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_ANG_XX.wav,angry
4386,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_DIS_XX.wav,disgust
4387,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_FEA_XX.wav,fear
4388,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_HAP_XX.wav,happy
4389,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_NEU_XX.wav,neutral
4390,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TAI_SAD_XX.wav,sad
4391,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_ANG_XX.wav,angry
4392,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_DIS_XX.wav,disgust
4393,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_FEA_XX.wav,fear
4394,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_HAP_XX.wav,happy
4395,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_NEU_XX.wav,neutral
4396,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TIE_SAD_XX.wav,sad
4397,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_ANG_XX.wav,angry
4398,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_DIS_XX.wav,disgust
4399,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_FEA_XX.wav,fear
4400,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_HAP_XX.wav,happy
4401,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_NEU_XX.wav,neutral
4402,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_TSI_SAD_XX.wav,sad
4403,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_ANG_XX.wav,angry
4404,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_DIS_XX.wav,disgust
4405,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_FEA_XX.wav,fear
4406,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_HAP_XX.wav,happy
4407,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_NEU_XX.wav,neutral
4408,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1054_WSI_SAD_XX.wav,sad
4409,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_ANG_XX.wav,angry
4410,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_DIS_XX.wav,disgust
4411,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_FEA_XX.wav,fear
4412,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_HAP_XX.wav,happy
4413,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_NEU_XX.wav,neutral
4414,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_DFA_SAD_XX.wav,sad
4415,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_ANG_HI.wav,angry
4416,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_ANG_LO.wav,angry
4417,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_ANG_MD.wav,angry
4418,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_DIS_HI.wav,disgust
4419,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_DIS_LO.wav,disgust
4420,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_DIS_MD.wav,disgust
4421,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_FEA_HI.wav,fear
4422,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_FEA_LO.wav,fear
4423,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_FEA_MD.wav,fear
4424,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_HAP_HI.wav,happy
4425,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_HAP_LO.wav,happy
4426,D:/Project/codeclause/Speech Emotion Recognization/archive/Crema/1055_IEO_HAP_MD.wav,happy
